Date,Time,Relative_Time,QCM 6_temperature,QCM 6_frequency,QCM 6_dissipation,QCM 1_temperature,QCM 1_frequency,QCM 1_dissipation
2020-08-28,17:39:48.521,0,33.25,2242,029.31,3885,0
2020-08-28,17:39:55.071,0,33.19,2242,029.31,3886,0
2020-08-28,17:40:01.617,0,33.19,2243,029.31,3886,0
