Date,Time,Relative_Time,QCM 6_temperature,QCM 6_frequency,QCM 6_dissipation,QCM 1_temperature,QCM 1_frequency,QCM 1_dissipation
2020-08-28,17-32-54,0,33.5,2238,0
29.25,3886,0
2020-08-28,17-33-00,0,33.44,2238,0
29.25,3885,0
2020-08-28,17-33-07,0,33.44,2239,0
29.25,3885,0
2020-08-28,17-33-13,0,33.44,2240,0
29.31,3884,0
2020-08-28,17-33-20,0,33.44,2240,0
29.31,3885,0
2020-08-28,17-33-26,0,33.44,2241,0
29.31,3885,0
2020-08-28,17-33-33,0,33.44,2241,0
29.25,3885,0
2020-08-28,17-33-39,0,33.44,2240,0
29.31,3886,0
