Date,Time,Relative_Time,QCM 6_temperature,QCM 6_frequency,QCM 6_dissipation,QCM 1_temperature,QCM 1_frequency,QCM 1_dissipation
2020-08-28,17-35-02,0,33.38,2247,029.31,3885,0
2020-08-28,17-35-08,0,33.38,2247,029.31,3885,0
2020-08-28,17-35-15,0,33.38,2246,029.31,3886,0
2020-08-28,17-35-22,0,33.44,2247,029.31,3885,0
